PC,Target,IsBackward,LocalHistory,Taken
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,29,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,59,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,119,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,238,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,221,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,187,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,119,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,239,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,223,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,191,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,127,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,254,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,253,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,251,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,247,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,238,1
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,221,1
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,187,1
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,119,1
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,239,1
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,223,1
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,191,1
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,127,1
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,254,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,252,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,248,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,241,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,227,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,199,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,143,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,31,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,63,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,127,1
0x7e2985513436,0x7e2985513428,1,255,1
